Date,Open,High,Low,Value
03-25-08,476.24,479.78,473.87,475.01
03-24-08,477.74,481.25,472.35,476.18
03-20-08,475.42,479.56,466.74,477.72
03-19-08,486.83,492.68,475.32,475.32
03-18-08,478.46,487.47,477.92,486.81
03-17-08,477.5,481.55,470.08,478.24
03-14-08,482.17,485.12,470.76,477.75
03-13-08,482.07,483.62,475.09,482
03-12-08,488.99,492.73,482.01,482.16
03-11-08,475.41,489.75,475.41,488.73
03-10-08,478.83,480.02,472.05,474.83
03-07-08,480.57,480.58,473.3,478.86
03-06-08,491.33,491.4,480.43,480.61
03-05-08,490,492.73,484.47,491.6
03-04-08,482.75,492.16,480.55,489.97
03-03-08,477.38,482.81,474.3,482.78
02-29-08,492.32,492.32,475.05,477.5
02-28-08,496.15,496.15,488.09,492.4
02-27-08,503.95,504.07,494.71,496.04
02-26-08,500.71,504.63,495.53,504.63
02-25-08,497.59,501.85,495.53,500.78
02-22-08,492.23,497.96,488.59,497.54
02-21-08,500.06,502.51,490.82,491.87
02-20-08,499.89,500.27,493.49,499.95
02-19-08,500.59,505.28,497.55,499.85
02-15-08,498.79,500.54,494.06,500.41
02-14-08,503.97,510.08,496.63,498.79
02-13-08,502.1,507.86,501.04,504.05
02-12-08,498,505.49,497.78,502.68
02-11-08,493.9,499.33,492.14,497.9
02-08-08,496.73,497.53,491.77,494.39
02-07-08,498.58,499.19,492.37,496.96
02-06-08,499.1,507.09,497.26,498.66
02-05-08,516.24,516.32000000000005,499.11,499.11
02-04-08,510.09,521.20000000000005,509.68,516.96
02-01-08,502.63,510.61,500.85,510.05
01-31-08,491.41,505.75,485.43,502.68
01-30-08,492.74,501.01,490.67,491.76
01-29-08,490.89,498.31,490.37,492.84
01-28-08,484.22,492.09,483.62,490.9
01-25-08,492.11,494.81,482.59,484.14
01-24-08,503.63,504.46,490.26,491.99
01-23-08,486.72,504.58,479.2,503.77
01-22-08,503.51,503.53,477.82,486.94
01-18-08,511.39,515.88,499.52,503.92
01-17-08,531.65,531.69000000000005,511,511.41
01-16-08,539.51,544.16999999999996,530.64,531.24
01-15-08,545.57000000000005,549.26,539.32000000000005,539.5
01-14-08,543.48,548.77,543.37,545.70000000000005
01-11-08,547.36,549.26,542.14,543.46
01-10-08,550.03,551.74,542.59,547.64
01-09-08,543.70000000000005,550.05999999999995,541.71,550.05999999999995
01-08-08,546.9,555.71,543.78,543.79
01-07-08,532.20000000000005,547.09,532.17999999999995,546.79
01-04-08,528.44000000000005,536.84,525.73,532.08000000000004
01-03-08,525.69000000000005,534.54999999999995,525.66999999999996,528.51
01-02-08,532.5,534.59,524.46,525.69000000000005
12-31-07,537.08000000000004,537.91999999999996,531.48,532.53
12-28-07,532.92999999999995,538.95000000000005,532.92999999999995,537.16999999999996
12-27-07,537.41999999999996,538.75,532.55999999999995,532.97
12-26-07,540.29999999999995,540.58000000000004,537.1,538
12-24-07,540.55999999999995,541.71,538,540.38
12-21-07,536.88,542.22,536.79999999999995,540.32000000000005
12-20-07,536.92999999999995,541.91999999999996,532.79,536.72
12-19-07,540.59,544.37,536.70000000000005,536.80999999999995
12-18-07,533.24,541.9,533.24,540.64
12-17-07,539.25,539.25,531.73,533.11
12-14-07,546.92999999999995,546.92999999999995,539.30999999999995,539.32000000000005
12-13-07,540.89,547.4,538.82000000000005,547.04999999999995
12-12-07,540.02,550.53,536.36,540.92999999999995
12-11-07,552.79999999999995,555.07000000000005,539.30999999999995,539.83000000000004
12-10-07,550.67999999999995,553.38,549.73,552.74
12-07-07,549.19000000000005,552.92999999999995,545.67999999999995,550.66
12-06-07,550.11,550.11,544.52,549.08000000000004
12-05-07,541.09,550.54999999999995,541.05999999999995,550.13
12-04-07,537.15,545.54,533.09,542.34
12-03-07,532.23,538.96,531.80999999999995,537.52
11-30-07,529.98,533.80999999999995,529.61,532.25
11-29-07,529.62,531.65,526.41999999999996,529.25
11-28-07,522.80999999999995,530.05999999999995,521.5,529.66999999999996
11-27-07,520.17999999999995,525.86,518.05999999999995,523.36
11-26-07,523.66999999999996,530.88,519.79999999999995,520.12
11-23-07,521.92999999999995,525.59,519.4,523.75
11-21-07,527.88,528.87,521.63,521.87
11-20-07,520.42999999999995,529.75,520.16,527.94000000000005
11-19-07,520.01,522.75,517.11,520.45000000000005
11-16-07,517.88,521.05999999999995,513.35,520.04999999999995
11-15-07,517.78,521.29999999999995,515.55999999999995,517.55999999999995
11-14-07,518.05999999999995,522.41999999999996,515.46,517.66999999999996
11-13-07,515.80999999999995,518.96,509.54,518.30999999999995
11-12-07,524.33000000000004,525.70000000000005,515.5,516.04
11-09-07,526.24,529.09,519.79,524.27
11-08-07,516.69000000000005,528.13,516.64,526.89
11-07-07,528.70000000000005,528.78,516.55999999999995,516.63
11-06-07,529.70000000000005,530.66,522.27,529.19000000000005
11-05-07,525.07000000000005,531.84,523.46,529.58000000000004
11-02-07,523.22,527.97,520.99,525.84
11-01-07,534.61,534.61,522.84,523.14
10-31-07,526.51,535.74,526.51,534.95000000000005
10-30-07,526.30999999999995,530.16,523.33000000000004,526.46
10-29-07,522.49,528.29,522.49,526.41
10-26-07,514.19000000000005,522.76,514.05999999999995,522.6
10-25-07,505.1,514.58000000000004,504.26,513.98
10-24-07,501.77,505.43,497.32,505.05
10-23-07,501.92,505.15,498.49,501.98
10-22-07,498.58,502.96,493.41,501.86
10-19-07,510.32,510.37,498.66,498.66
10-18-07,511.93,514.16,509.44,510.4
10-17-07,513.11,517.91,508.47,511.95
10-16-07,514.03,516.16,511.48,512.89
10-15-07,519.35,520.62,510.67,514.08000000000004
10-12-07,517.87,522.98,517.79,519.39
10-11-07,516.4,522.04,515.04999999999995,517.83000000000004
10-10-07,520.85,520.88,514.64,516.09
10-09-07,514.11,521.41999999999996,514.11,520.89
10-08-07,514.94000000000005,517.72,513.03,513.92999999999995
10-05-07,512.48,517.21,512.48,514.94000000000005
10-04-07,507.57,512.66,507.57,512.41999999999996
10-03-07,508.01,508.77,505.34,507.51
10-02-07,508.76,509.6,506.17,508.06
10-01-07,501.88,509.03,501.79,508.81
09-28-07,508.51,509.37,501.15,501.54
09-27-07,511.82,512.89,507.44,508.57
09-26-07,508.54,514.25,508.54,512.04
09-25-07,509.08,513.09,507.71,508.63
09-24-07,508.22,512.70000000000005,507.34,509.16
09-21-07,505.8,511.3,505.71,508.26
09-20-07,511.57,511.58,505.08,505.56
09-19-07,505.04,513.22,504.97,511.5
09-18-07,494.89,505.13,494.76,504.87
09-17-07,497,497,492.64,494.93
09-14-07,495.2,498.59,493.06,497.53
09-13-07,493.34,497.51,493.31,495.34
09-12-07,491.86,495.31,490.07,493.24
09-11-07,486.82,492.12,486.39,492.12
09-10-07,485.24,489.03,482.42,486.59
09-07-07,493.58,493.65,482.96,485.23
09-06-07,487.82,494.63,487.16,493.75
09-05-07,493.15,493.15,484.9,488.14
09-04-07,484.6,495.1,483.8,493.87
08-31-07,483.32,488.25,481.15,484.79
08-30-07,487.34,487.91,480.34,483.09
08-29-07,476.92,488.18,476.8,487.87
08-28-07,482.81,485.19,476.73,477.01
08-27-07,498.61,498.63,482.56,482.81
08-24-07,495.7,499.21,491.58,498.8
08-23-07,496.13,499.74,492.62,495.69
08-22-07,491.37,496.5,489.89,496.08
08-21-07,488,494.58,485.64,491.45
08-20-07,487.35,489.92,481.19,488.12
08-17-07,475.49,489.33,474.26,487.39
08-16-07,475.56,477.51,460.68,474.36
08-15-07,482.15,490.93,474.96,475.63
08-14-07,493.82,494.77,482.35,482.39
08-13-07,490.71,498.91,490.65,493.5
08-10-07,492.99,500.16,485.27,491.32
08-09-07,504.65,506.53,493.15,493.15
08-08-07,503,510.17,500.55,506.73
08-07-07,493.32,506.42,487.99,503.19
08-06-07,476.87,493.48,469.96,493.32
08-03-07,494.29,497.47,476.23,476.75
08-02-07,488.98,496.11,488.18,494.59
08-01-07,479.41,492.44,477.4,489.46
07-31-07,478.67,488.23,476.49,479.36
07-30-07,474.78,480.86,469.63,478.42
07-27-07,482.77,485.19,474.79,474.79
07-26-07,497.29,497.46,476.63,482.98
07-25-07,497.25,503.63,490.53,497.89
07-24-07,514.39,514.48,496.2,496.84
07-23-07,511.9,518.38,511.9,514.6
07-20-07,520.74,520.97,511.52,511.85
07-19-07,511.44,521.32000000000005,511.15,520.77
07-18-07,507.01,512.16,505.77,511.44
07-17-07,507.46,510.64,506.64,507.01
07-16-07,515.29,515.29,507.03,507.43
07-13-07,510.33,517.54999999999995,508.68,515.5
07-12-07,503.02,510.35,502.93,510.35
07-11-07,500.43,503.54,499.96,503.01
07-10-07,506.41,507.24,500.4,500.49
07-09-07,505.2,508.7,505.2,506.46
07-06-07,506.68,506.83,499.67,505.16
07-05-07,508.24,511.07,501.35,506.79
07-03-07,508.96,511.8,505.13,508.32
07-02-07,498.17,509.01,498.17,508.96
06-29-07,496.27,502.5,493.51,498.17
06-28-07,495.89,502.79,495.08,496.25
06-27-07,487.61,496.42,484.79,496.11
06-26-07,488.49,496.66,487.84,487.84
06-25-07,485.38,494.77,485.02,488.49
06-22-07,493.95,494.1,484.38,485.37
06-21-07,490.2,496.22,487.78,494.05
06-20-07,503.45,506.25,490,490.2
06-19-07,502.82,504.51,500.09,503.1
06-18-07,508.15,508.43,501.74,502.81
06-15-07,500.48,509.7,500.41,508.08
06-14-07,498.4,503.29,498.17,500.21
06-13-07,488.43,498.5,488.43,498.13
06-12-07,494.91,495.08,487.67,488.16
06-11-07,491.2,497.99,490.83,494.98
06-08-07,487.42,492.92,485.83,491.32
06-07-07,503.92,503.92,486.62,487.46
06-06-07,510.12,510.12,501.63,503.91
06-05-07,518.22,518.25,509.41,510.56
06-04-07,519.4,519.84,514.34,518.25
06-01-07,521.94000000000005,524.54999999999995,518.03,519.29
05-31-07,520.02,523.58000000000004,519.71,521.79
05-30-07,514.91,520.11,510.88,520.04
05-29-07,512.79999999999995,519.32000000000005,512.73,515.86
05-25-07,513.54999999999995,517.24,507.75,512.63
05-24-07,527.9,528.96,512.75,513.51
05-23-07,533.62,536.29999999999995,526.54999999999995,527.84
05-22-07,535.72,537.12,533.42999999999995,533.70000000000005
05-21-07,533.13,535.92999999999995,532.99,535.72
05-18-07,529.98,533.66,529.92999999999995,533.38
05-17-07,533.48,533.49,529.08000000000004,529.95000000000005
05-16-07,529.9,533.62,529.84,533.54
05-15-07,528.28,535.16,528.28,529.9
05-14-07,526.5,528.95000000000005,526.17999999999995,528.32000000000005
05-11-07,522.17999999999995,526.54,521.98,526.54
05-10-07,529.09,529.13,522.25,522.30999999999995
05-09-07,528.01,531.4,527.41999999999996,529.52
05-08-07,530.54,530.58000000000004,526.25,528.16
05-07-07,526.24,531.07000000000005,526.09,530.80999999999995
05-04-07,525.33000000000004,528.21,524.17999999999995,526.24
05-03-07,526.63,527.83000000000004,523.12,525.29
05-02-07,524.57000000000005,528.04,523.76,527.27
05-01-07,519.25,524.89,517.87,524.53
04-30-07,524.36,526.64,519.21,519.25
04-27-07,526.98,527.04,522.41,524.38
04-26-07,530.91999999999996,532.03,527.16999999999996,527.33000000000004
04-25-07,526.70000000000005,531.27,526.70000000000005,531.08000000000004
04-24-07,523.89,527.38,523.20000000000005,526.55999999999995
04-23-07,520.59,526.01,520.58000000000004,523.9
04-20-07,515.85,521.54999999999995,515.6,520.55999999999995
04-19-07,517.4,517.44000000000005,513.9,515.55999999999995
04-18-07,516.54999999999995,518.44000000000005,514.34,517.54
04-17-07,512.75,516.99,511.76,516.72
04-16-07,510.3,512.63,509.98,512.63
04-13-07,511.02,511.73,508.38,510.22
04-12-07,513.16999999999996,513.67999999999995,507.95,511.2
04-11-07,515.01,515.70000000000005,512.95000000000005,513.16999999999996
04-10-07,513.55999999999995,515.45000000000005,512.34,515.32000000000005
04-09-07,510.35,514.15,510.27,513.6
04-05-07,508.22,510.84,506.92,510.34
04-04-07,509.99,511.39,507.41,508.23
04-03-07,510.22,511.72,508.27,510.1
04-02-07,500.24,510.45,500.24,510.2
03-30-07,503.37,505.15,493.89,500.18
03-29-07,501.46,504.1,500.11,503.37
03-28-07,500.93,504.63,499.84,501.46
03-27-07,502.69,502.69,498.58,501.63
03-26-07,499.33,503.17,496.95,502.81
03-23-07,497.18,500.04,495.26,499.56
03-22-07,496.77,498.33,494.84,497.31
03-21-07,490.94,497.97,488.23,496.77
03-20-07,484.37,491.12,482.1,491.07
03-19-07,478.54,484.91,478.54,484.4
03-16-07,481.65,483.69,478.29,478.56
03-15-07,476.27,482.88,474.59,481.48
03-14-07,473.87,477.82,470.34,476.6
03-13-07,480.88,482.88,473.2,473.87
03-12-07,476.21,481.53,474.74,481.02
03-09-07,474.98,478.06,473.48,476.23
03-08-07,474.76,478.16,474.24,475.04
03-07-07,474.68,477.46,473.2,474.71
03-06-07,468.9,474.77,468.77,474.77
03-05-07,474.01,474.01,468.64,468.71
03-02-07,480.44,480.44,474.06,474.07
03-01-07,479.15,483.3,471.94,480.69
02-28-07,479.18,483.34,476.21,479.19
02-27-07,493.45,493.45,477.23,479.48
02-26-07,486.27,501.99,486.17,493.71
02-23-07,476.48,481.59,475.83,481.06
02-22-07,474.87,477.19,473.31,476.69
02-21-07,476.59,476.69,472.87,474.89
02-20-07,474.93,477.52,474.16,477.26
02-16-07,475.03,475.67,472.82,474.93
02-15-07,477.01,477.35,474.38,475.04
02-14-07,474.88,479.14,474.85,477.07
02-13-07,472.81,475.16,471.55,475.1
02-12-07,473.17,474.86,472.08,473.12
02-09-07,472.54,476.67,471.21,473.54
02-08-07,469.8,472.78,469.53,472.57
02-07-07,469.62,470.4,467.87,469.8
02-06-07,466.05,469.64,466.04,469.64
02-05-07,461.12,467.05,460.29,466.04
02-02-07,458.06,461.74,457.92,461.46
02-01-07,454.37,458.08,454.19,458.01
01-31-07,453.59,455.82,451.47,454.54
01-30-07,451.24,453.62,451.22,453.59
01-29-07,451.49,451.82,449.86,451.2
01-26-07,450.66,452.22,449.19,451.7
01-25-07,453.15,454.27,450.38,450.62
01-24-07,449.44,453.28,448.77,453.28
01-23-07,447.17,450.1,446.29,449.52
01-22-07,448.05,448.73,446.84,447.39
01-19-07,446.34,448.16,446.13,448.12
01-18-07,446.59,448.74,446.15,446.27
01-17-07,446.22,447.52,444.74,446.71
01-16-07,445.23,447.78,445.23,446.22
01-12-07,448.05,449.42,443.78,445.16
01-11-07,448.9,451.33,447.26,448.19
01-10-07,448.26,449.61,446.98,448.9
01-09-07,447.11,449.15,445.02,448.28
01-08-07,447.78,449.51,446.01,447.1
01-05-07,455.56,455.59,446.66,447.65
01-04-07,457.55,458.19,454.64,455.56
01-03-07,456.77,461.04,456.17,457.68
12-29-06,458.03,458.03,455.54,456.77
12-28-06,459.25,460.4,457.66,458.09
12-27-06,457.58,460.31,457.58,459.35
12-26-06,455.47,458.4,454.23,457.96
12-22-06,456.45,457.36,454.09,455.38
12-21-06,457.56,458.66,454.94,456.39
12-20-06,459.74,460.16,457.4,457.61
12-19-06,456.66,460.59,454.54,459.79
12-18-06,460.26,460.26,456.06,456.76
12-15-06,461.64,462.6,459.27,460.25
12-14-06,460.57,462.88,459.9,461.63
12-13-06,458.9,461.13,458.78,460.65
12-12-06,457.32,459.88,456.6,458.87
12-11-06,455.9,457.7,455.9,457.38
12-08-06,457.13,457.91,454.2,455.91
12-07-06,458.76,460.37,456.37,457.13
12-06-06,461.74,462.29,458.43,458.82
12-05-06,460.82,462.85,459.92,462.19
12-04-06,457.73,461.47,457.73,460.77
12-01-06,455.94,458.62,454.86,457.66
11-30-06,454.68,456.46,453.23,455.87
11-29-06,448.64,454.73,448.64,454.58
11-28-06,446.89,451.09,446.15,449.33
11-27-06,450.58,450.64,445.91,446.84
11-24-06,449.95,451,449.04,450.59
11-22-06,449.38,450.62,449.01,450.26
11-21-06,448.4,449.63,448.38,449.39
11-20-06,450,450.67,448.29,448.32
11-17-06,449.29,450.88,447.93,449.96
11-16-06,448.73,452.08,448.73,449.53
11-15-06,449.82,450.07,447.91,448.39
11-14-06,449.18,450.63,447.3,450.14
11-13-06,449.06,450.2,448.47,449.2
11-10-06,447.44,449.98,447.44,449.83
11-09-06,446.96,448.84,445.87,447.42
11-08-06,442.35,448.71,442,446.99
11-07-06,443.5,444.12,441.27,442.61
11-06-06,445.74,446.66,440.32,443.36
11-03-06,448.77,449.59,443.87,445.76
11-02-06,452.11,452.22,447.47,449.17
11-01-06,448.36,453.6,448.21,452.65
10-31-06,447.27,448.77,446.96,448.29
10-30-06,447.63,449.34,446.39,447.04
10-27-06,450.29,450.29,446.81,447.48
10-26-06,452.29,452.5,449.09,450.44
10-25-06,448.58,454.39,448.58,452.3
10-24-06,449.05,449.05,446.42,448.67
10-23-06,447.46,449.63,443.84,449.16
10-20-06,445.03,447.47,444,447.46
10-19-06,442.75,445.29,441.89,444.89
10-18-06,439.35,443.03,439.35,442.81
10-17-06,436.7,440.23,436.43,439.33
10-16-06,435.1,437.06,434.01,436.68
10-13-06,434.56,435.36,432.74,435.16
10-12-06,433.11,435.03,432.05,434.7
10-11-06,432.63,434.78,431.66,433.11
10-10-06,428.86,432.82,428.33,432.61
10-09-06,429.14,430.74,427.46,428.88
10-06-06,432.61,432.61,428.14,429.14
10-05-06,432.85,434.41,431.61,432.69
10-04-06,431.36,432.95,430.07,432.95
10-03-06,430.56,432.3,426.84,431.29
10-02-06,428.44,433.68,428.44,430.57
09-29-06,432.87,433.77,428.2,428.4
09-28-06,434.57,436.04,431.62,432.9
09-27-06,429.6,435.06,428.86,434.82
09-26-06,428.65,431.72,428.29,429.79
09-25-06,422.89,430.21,422.7,428.65
09-22-06,423.05,423.93,422.41,422.74
09-21-06,424.3,424.75,421.87,423.03
09-20-06,426.56,427.59,424.2,424.26
09-19-06,425.26,427.49,425.08,426.11
09-18-06,426,426.89,423.37,425.2
09-15-06,426.84,427.77,424.65,425.94
09-14-06,429.76,432.87,425.44,426.8
09-13-06,428.01,430.04,424.46,429.81
09-12-06,431.73,432.29,426.6,428.06
09-11-06,433.96,434.19,430.9,431.73
09-08-06,434.81,436.24,433.34,434.1
09-07-06,434.87,435.97,433.87,434.64
09-06-06,437.73,437.77,433.86,434.73
09-05-06,441.24,441.74,436.32,438.12
09-01-06,442.65,443.49,440.94,441.39
08-31-06,437.23,443.2,437.21,442.55
08-30-06,441.47,441.96,437.09,437.17
08-29-06,442,442.86,438.85,442.16
08-28-06,439.15,442.96,437.63,442.03
08-25-06,438.88,440.69,438.05,439.26
08-24-06,437.51,438.98,436.38,438.88
08-23-06,441.96,442.09,435.94,437.41
08-22-06,438.84,442.14,438.72,441.93
08-21-06,438.13,440.8,436.89,438.72
08-18-06,432.59,438.34,432.5,438.13
08-17-06,433.95,434.03,429.43,432.59
08-16-06,438.16,439.76,433.75,433.96
08-15-06,435,439.05,435,438.2
08-14-06,432.6,435.73,432.6,434.69
08-11-06,433.56,433.56,431.98,432.96
08-10-06,433.77,434.48,431.73,433.92
08-09-06,433.26,437.66,433.26,433.88
08-08-06,430.25,435.94,430.18,433.44
08-07-06,434.05,438.13,430.29,430.37
08-04-06,435.18,438.8,433.13,434.05
08-03-06,437.41,438.29,434.23,434.23
08-02-06,438.25,440.38,437.34,438.05
08-01-06,433.42,438.57,431.94,438.21
07-31-06,435.11,437.15,432.88,433.42
07-28-06,432.7,437.96,432.7,435.02
07-27-06,435.83,438.54,431.96,432.59
07-26-06,433.73,436.36,432.76,435.85
07-25-06,432.05,434.47,430.63,433.73
07-24-06,428.02,432.74,427.89,432.05
07-21-06,427.59,430.36,426.41,428.02
07-20-06,426.25,429.42,425.04,427.42
07-19-06,420.42,426.83,420.42,426.28
07-18-06,419.26,420.58,418.25,420.25
07-17-06,418.05,420.92,417.8,419.11
07-14-06,417.39,419.01,414.25,418.12
07-13-06,418.44,421.52,416.58,417.33
07-12-06,421.7,422.49,417.96,418.3
07-11-06,418.91,421.91,418.6,421.53
07-10-06,416.72,419.75,416.64,418.86
07-07-06,413.84,418.12,413.19,416.65
07-06-06,415.65,415.91,411.81,413.84
07-05-06,418.46,418.73,414.73,415.69
07-03-06,413.95,418.61,413.37,418.46
06-30-06,412.85,414.39,412.27,413.95
06-29-06,408.52,413.22,407.68,412.85
06-28-06,406.35,409.94,406.2,408.63
06-27-06,407.92,412.2,405.93,406.55
06-26-06,406.14,408.63,406.11,407.99
06-23-06,404.28,410.59,403.36,406.17
06-22-06,406.38,406.57,400.8,404.33
06-21-06,406.4,408.46,404.65,406.45
06-20-06,404.37,408.39,403.44,406.4
06-19-06,410.78,411.48,402.45,404.49
06-16-06,410.68,413.46,408.57,410.77
06-15-06,404.09,412.02,404.09,410.61
06-14-06,406.72,406.72,400.41,403.95
06-13-06,412.75,413.17,405.49,406.72
06-12-06,412.27,415.5,411.02,412.74
06-09-06,409.54,413.79,407.53,412.23
06-08-06,408.37,410.75,406.23,409.63
06-07-06,410.76,413.02,408.32,408.51
06-06-06,411.54,412.69,406.25,410.86
06-05-06,415.74,416.65,411.11,411.77
06-02-06,411.52,416.28,409.84,415.9
06-01-06,406.27,411.54,405.81,411.42
05-31-06,399.63,408.44,399.63,406.17
05-30-06,404,405.05,399.84,400.39
05-26-06,399.44,404.22,399.33,404.16
05-25-06,395.72,399.43,395.11,399.36
05-24-06,393.92,396.71,389.3,395.65
05-23-06,399.55,402.43,393.6,393.86
05-22-06,396.75,401.92,395.45,399.55
05-19-06,393.39,399.89,393.39,396.75
05-18-06,392.63,396.16,392.35,393.25
05-17-06,399.84,399.9,392.06,392.62
05-16-06,401.65,402.69,399.89,400.01
05-15-06,400.12,403.53,398.74,401.51
05-12-06,403.99,403.99,399.14,400.07
05-11-06,408.14,408.42,401.89,404.2
05-10-06,405.68,408.9,404.77,408.7
05-09-06,407.9,407.92,405.02,405.9
05-08-06,410.81,410.81,405.53,407.9
05-05-06,402.15,411.51,402.15,411.05
05-04-06,402.07,403.72,401.56,402.12
05-03-06,403.13,403.21,399.79,402.07
05-02-06,394.14,403.75,394.14,403.44
05-01-06,397.4,399.2,392.57,394.02
04-28-06,396.94,397.95,394.21,397.46
04-27-06,392.14,398.67,389.32,396.97
04-26-06,396.75,397.57,391.34,392.39
04-25-06,401.4,401.4,395.37,396.81
04-24-06,398.19,402.35,395.37,401.44
04-21-06,396.18,400.28,395.83,398.36
04-20-06,393.27,398.58,393.2,395.87
04-19-06,392.47,394.24,390.94,393.29
04-18-06,382.88,392.71,382.86,392.08
04-17-06,382.3,382.94,380.97,382.84
04-13-06,384.91,384.91,381.47,382.49
04-12-06,384.42,385.55,383.43,384.91
04-11-06,388.22,389.57,383.47,384.42
04-10-06,386.15,391.05,386.15,388.22
04-07-06,393.04,393.09,385.67,386.12
04-06-06,398.63,398.63,391.05,393.09
04-05-06,394.75,399.41,393.52,398.63
04-04-06,390.43,395.49,389.4,394.75
04-03-06,388.86,394.04,388.72,390.37
03-31-06,392.73,393.97,388.79,389.01
03-30-06,397.07,397.78,391.37,392.66
03-29-06,393.41,399.14,393.37,397.08
03-28-06,396.15,397.99,393.05,393.92
03-27-06,399.76,399.76,395.62,396.19
03-24-06,400.56,402.34,398.9,399.74
03-23-06,401.32,401.36,398.99,400.6
03-22-06,399.03,402.15,397.1,401.3
03-21-06,403.24,403.87,397.55,399.08
03-20-06,408.13,409.26,402.66,403.43
03-17-06,410.19,411.49,407.45,408.11
03-16-06,407.43,411.88,407.43,410.07
03-15-06,405.5,407.86,403.06,407.19
03-14-06,400.83,405.69,399.87,405.6
03-13-06,399.94,402.26,399.31,400.81
03-10-06,397.74,401.31,396.77,399.93
03-09-06,400.26,400.79,397.15,397.75
03-08-06,399.25,402.63,392.82,400.26
03-07-06,400.91,400.95,396.86,399.3
03-06-06,411.45,411.45,399.81,400.91
03-03-06,411.67,414.7,409.73,411.88
03-02-06,411.71,412.33,406.97,411.66
03-01-06,412.56,413.21,410.1,411.82
02-28-06,416.85,416.85,410.59,412.84
02-27-06,412.07,417.95,412.05,416.55
02-24-06,410.36,413.02,410.29,411.98
02-23-06,412.45,412.46,409.24,410.39
02-22-06,410.75,412.84,410.32,412.47
02-21-06,409.62,413.9,408.91,411.14
02-17-06,406.33,410.92,405.49,409.66
02-16-06,403.4,406.36,402.71,406.36
02-15-06,402.97,406.29,401.57,403.42
02-14-06,403.85,404.26,397.88,403.19
02-13-06,404.37,405.28,403.42,403.97
02-10-06,405.33,408.83,402.63,405.08
02-09-06,403.27,407.55,402.45,405.34
02-08-06,404.39,404.39,401.77,403.27
02-07-06,407.5,407.62,404.07,404.5
02-06-06,405.44,408.33,404.88,407.58
02-03-06,407.77,407.77,402.8,405.37
02-02-06,414.22,414.22,406.23,408.27
02-01-06,413.84,415.21,411.77,414.46
01-31-06,413.62,415.56,412.27,413.84
01-30-06,415.88,415.93,413.32,413.71
01-27-06,414.61,419.74,414.6,416.07
01-26-06,418.62,421.07,413.38,414.77
01-25-06,425.01,427.5,416.7,418.62
01-24-06,421.63,425.3,421.5,425.02
01-23-06,421.34,423.44,420.09,421.74
01-20-06,424.31,427.48,420.69,421.31
01-19-06,420.79,424.58,419.84,424.31
01-18-06,421.3,423.65,419.8,420.83
01-17-06,415.8,421.42,414.18,421.29
01-13-06,412.87,416.34,412.82,415.85
01-12-06,412.42,415.04,411.86,412.81
01-11-06,413.85,413.94,411.45,412.51
01-10-06,413.14,414.32,410.14,413.8
01-09-06,415.14,415.14,411.13,413.21
01-06-06,411.06,415.39,410.57,415.15
01-05-06,414.3,415.88,410.25,410.91
01-04-06,413.45,415.08,408.29,414.44
01-03-06,405.27,413.73,404.54,413.55
12-30-05,406.59,406.59,402.95,405.11
12-29-05,407.05,409.06,406.3,406.63
12-28-05,408.58,409.88,405.62,407.05
12-27-05,411.82,411.91,408.07,409.02
12-23-05,410.84,412.25,409.94,411.65
12-22-05,408.42,410.88,407.94,410.88
12-21-05,413.52,415.78,407.84,408.24
12-20-05,412.09,413.97,410.11,413.22
12-19-05,417.74,418.1,411.41,412.14
12-16-05,417.98,421.95,417.43,417.82
12-15-05,416.37,419.87,415.54,417.89
12-14-05,412.85,417.51,412.83,416.69
12-13-05,407.78,413.07,407.39,412.84
12-12-05,409.84,412.48,406.91,407.78
12-09-05,406.63,411.19,406.55,409.82
12-08-05,401.53,408.47,401.26,406.58
12-07-05,404.1,406.33,399.77,401.09
12-06-05,404.01,406.01,403.29,404.06
12-05-05,403.07,404.45,401.48,404.24
12-02-05,403.28,403.52,401.13,403.03
12-01-05,400.42,404.33,400.42,403.27
11-30-05,403.57,404.5,399.93,400.15
11-29-05,402.17,406.54,402.17,403.57
11-28-05,403.92,404.42,400.46,401.97
11-25-05,401.97,404.32,401.96,404.01
11-23-05,398.03,403.5,397.76,401.85
11-22-05,397.71,398.94,395.63,398.51
11-21-05,396.47,398.54,395.8,397.69
11-18-05,398.07,400.48,391.39,396.46
11-17-05,391.51,398.15,391.51,397.53
11-16-05,388.27,393.25,388.22,391.45
11-15-05,386.57,390.94,384.97,388.18
11-14-05,387.54,389.02,386,386.48
11-11-05,391.14,391.14,386.05,388.03
11-10-05,395.61,395.93,386.27,391.16
11-09-05,393.47,398.03,393.11,395.86
11-08-05,394.23,396.13,391.65,393.77
11-07-05,392.89,397.5,392.23,394.6
11-04-05,394.38,396.57,391.25,392.9
11-03-05,392.49,397.01,392.48,394.22
11-02-05,390.58,393.05,385.82,393.02
11-01-05,401.09,401.22,390.04,390.54
10-31-05,396.1,402.19,396.1,401.11
10-28-05,387.12,396.15,387.12,396.01
10-27-05,392.18,393.53,386.79,387.03
10-26-05,397.45,398.06,391.7,392.11
10-25-05,397.19,400.69,393.24,397.41
10-24-05,386.71,397.48,386.71,397.33
10-21-05,381.05,387.87,381.05,386.66
10-20-05,393.18,393.52,378.95,380.98
