Date,Value,Value
06-20-11,4183.58,1319.44
06-17-11,4198.8900000000003,1310.19
06-16-11,4164.45,1313.8
06-15-11,4236.46,1309.6600000000001
06-14-11,4305.5200000000004,1297.54
06-13-11,4244.9799999999996,1293.77
06-10-11,4245.8100000000004,1298.3800000000001
06-09-11,4312.53,1279.2
06-08-11,4302.9399999999996,1273.72
06-07-11,4350.1499999999996,1256.8800000000001
06-06-11,4333.0200000000004,1281.8699999999999
06-03-11,4353.6899999999996,1296.3900000000001
06-02-11,4346.05,1304.28
06-01-11,4406.72,1295.1099999999999
05-31-11,4429,1320.02
05-30-11,4367.8,1321.82
05-27-11,4368.6400000000003,1310.1300000000001
05-26-11,4311.84,1321.15
05-25-11,4285.6000000000004,1330.97
05-24-11,4270.93,1308.44
05-23-11,4253.4799999999996,1306.33
05-20-11,4347.16,1327.22
05-19-11,4372.22,1319.88
05-18-11,4357.17,1306.0999999999999
05-17-11,4312.78,1307.4000000000001
05-16-11,4357.7700000000004,1315.44
05-13-11,4370.2299999999996,1343.01
05-12-11,4385.0600000000004,1340.43
05-11-11,4444.93,1336.32
05-10-11,4452.07,1328.01
05-09-11,4405.45,1332.32
05-06-11,4460.3500000000004,1329.15
05-05-11,4449.9399999999996,1321.87
05-04-11,4511.99,1320.88
05-03-11,4554.68,1324.57
05-02-11,4593.75,1319.05
04-29-11,4564.3,1310.87
04-28-11,4549.2299999999996,1307.0999999999999
04-27-11,4476.8900000000003,1304.03
04-26-11,4472.79,1307.5899999999999
04-25-11,4451.25,1286.1199999999999
04-22-11,4466.87,1276.3399999999999
04-21-11,4466.3900000000003,1299.54
04-20-11,4417.87,1296.6300000000001
04-19-11,4308.92,1291.18
04-18-11,4283.6400000000003,1290.8399999999999
04-15-11,4370.67,1283.3499999999999
04-14-11,4377.8500000000004,1280.26
04-13-11,4391.34,1281.92
04-12-11,4361.83,1295.02
04-11-11,4423.3100000000004,1293.24
04-08-11,4429.17,1283.76
04-07-11,4371.76,1285.96
04-06-11,4388.3100000000004,1274.48
04-05-11,4363.03,1269.75
04-04-11,4375.2299999999996,1271.5
04-01-11,4348.84,1273.8499999999999
03-31-11,4328.5600000000004,1276.56
03-30-11,4328.8500000000004,1270.2
03-29-11,4279.6400000000003,1271.8699999999999
03-28-11,4287.62,1257.6400000000001
03-25-11,4302.88,1257.8800000000001
03-24-11,4305.0600000000004,1259.78
03-23-11,4264.26,1258.51
03-22-11,4272.01,1257.54
03-21-11,4234.01,1256.77
03-18-11,4164.5200000000004,1258.8399999999999
03-17-11,4134.13,1254.5999999999999
03-16-11,4061.37,1247.08
03-15-11,4057.18,1243.9100000000001
03-14-11,4200.13,1242.8699999999999
03-11-11,4264.0600000000004,1235.23
03-10-11,4282.9399999999996,1241.5899999999999
03-09-11,4369.6400000000003,1240.46
03-08-11,4371.04,1240.4000000000001
03-07-11,4393.16,1233
03-04-11,4418.1899999999996,1228.28
03-03-11,4409.7299999999996,1223.75
03-02-11,4390.5200000000004,1223.1199999999999
03-01-11,4415.24,1224.71
02-28-11,4417.05,1221.53
02-25-11,4372.1000000000004,1206.07
02-24-11,4326.29,1180.55
02-23-11,4338.99,1187.76
02-22-11,4364.01,1189.4000000000001
02-21-11,4402.54,1198.3499999999999
02-18-11,4431.3100000000004,1180.73
02-17-11,4419.93,1197.8399999999999
02-16-11,4384.32,1199.73
02-15-11,4361.6000000000004,1196.69
02-14-11,4350.1899999999996,1178.5899999999999
02-11-11,4335.97,1178.3399999999999
02-10-11,4339.57,1197.75
02-09-11,4371.9399999999996,1199.21
02-08-11,4390.21,1213.54
02-07-11,4356.97,1218.71
02-04-11,4333.12,1213.4000000000001
02-03-11,4333.43,1223.25
02-02-11,4360.8500000000004,1225.8499999999999
02-01-11,4332.8599999999997,1221.06
01-31-11,4259.12,1197.96
01-28-11,4252.17,1193.57
01-27-11,4300.12,1184.3800000000001
01-26-11,4290.84,1183.26
01-25-11,4261.57,1183.78
01-24-11,4271.32,1182.45
01-21-11,4233.45,1185.6400000000001
01-20-11,4194.71,1185.6199999999999
01-19-11,4276.49,1183.08
01-18-11,4280.1400000000003,1180.26
01-17-11,4230.91,1178.17
01-14-11,4240.59,1165.9000000000001
01-13-11,4247.1499999999996,1184.71
01-12-11,4196.53,1176.19
01-11-11,4128.62,1173.81
01-10-11,4102.24,1178.0999999999999
01-07-11,4134.32,1169.77
01-06-11,4142.17,1165.32
01-05-11,4143.33,1165.1500000000001
01-04-11,4189.49,1158.06
01-03-11,4174.78,1159.97
12-31-10,4169.3100000000004,1160.75
12-30-10,4146.6899999999996,1137.03
12-29-10,4156.3100000000004,1146.24
12-28-10,4138.75,1141.2
12-27-10,4124.09,1144.73
12-24-10,4135.42,1147.7
12-23-10,4129.42,1142.1600000000001
12-22-10,4124.3599999999997,1148.67
12-21-10,4121.6099999999997,1124.83
12-20-10,4071.75,1134.28
12-17-10,4069.35,1139.78
12-16-10,4088.37,1142.71
12-15-10,4110.6400000000003,1125.5899999999999
12-14-10,4141.54,1124.6600000000001
12-13-10,4130.3100000000004,1125.07
12-10-10,4073.74,1121.0999999999999
12-09-10,4063.39,1121.9000000000001
12-08-10,4047.65,1109.55
12-07-10,4078.02,1104.18
12-06-10,4050.24,1098.8699999999999
12-03-10,4061.28,1091.8399999999999
12-02-10,4009.83,1104.51
12-01-10,3925.65,1090.0999999999999
11-30-10,3858.61,1080.29
11-29-10,3881.48,1049.33
11-26-10,3936.91,1048.92
11-25-10,3993.86,1064.5899999999999
11-24-10,3982.17,1047.22
11-23-10,3966.93,1055.33
11-22-10,4044.79,1051.8699999999999
11-19-10,4064.78,1067.3599999999999
11-18-10,4067.9,1071.69
11-17-10,4000.43,1075.6300000000001
11-16-10,3988.02,1094.1600000000001
11-15-10,4071.29,1092.54
11-12-10,4073.44,1079.3800000000001
11-11-10,4100.3500000000004,1079.25
11-10-10,4098.92,1083.6099999999999
11-09-10,4169.6499999999996,1089.47
11-08-10,4155.84,1121.06
11-05-10,4168.58,1127.79
11-04-10,4174.6000000000004,1121.6400000000001
11-03-10,4058.76,1125.81
11-02-10,4071.27,1127.24
11-01-10,4032.43,1120.46
10-29-10,4029.24,1125.8599999999999
10-28-10,4023.32,1101.5999999999999
10-27-10,3980.07,1101.53
10-26-10,4034.29,1106.1300000000001
10-25-10,4073.69,1113.8399999999999
10-22-10,4039.52,1115.01
10-21-10,4061.1,1102.6600000000001
10-20-10,4048.25,1093.67
10-19-10,4004.36,1069.5899999999999
10-18-10,4065.09,1083.48
10-15-10,4062.64,1071.25
10-14-10,4088.14,1064.8800000000001
10-13-10,4048.47,1096.48
10-12-10,3983.58,1095.17
10-11-10,4014.88,1095.3399999999999
10-08-10,4011.3,1078.75
10-07-10,4012.54,1077.96
10-06-10,4000.39,1070.25
10-05-10,3955.82,1060.27
10-04-10,3879.43,1028.06
10-01-10,3906.58,1022.58
09-30-10,3890.64,1027.3699999999999
09-29-10,3909.64,1030.71
09-28-10,3902.45,1041.24
09-27-10,3892.42,1074.57
09-24-10,3887.46,1076.76
09-23-10,3836.9,1073.69
09-22-10,3854.27,1092.04
09-21-10,3830.29,1095.31
09-20-10,3834.11,1113.2
09-17-10,3789.21,1117.51
09-16-10,3799.03,1116.04
09-15-10,3811.82,1114.6099999999999
09-14-10,3817.84,1115.23
09-13-10,3792.35,1089.6300000000001
09-10-10,3732.79,1091.5999999999999
09-09-10,3735.36,1086.8399999999999
09-08-10,3699.83,1055.69
09-07-10,3689.7,1062
09-06-10,3729.35,1050.47
09-03-10,3698.33,1064.8800000000001
09-02-10,3665.17,1102.83
09-01-10,3648.24,1098.3800000000001
08-31-10,3550.09,1070.71
08-30-10,3568.96,1089.4100000000001
08-27-10,3554.83,1103.06
08-26-10,3533.62,1067.95
08-25-10,3484.97,1074.03
08-24-10,3529.41,1073.6500000000001
08-23-10,3569.91,1087.69
08-20-10,3558.97,1071.5899999999999
08-19-10,3630.64,1115.05
08-18-10,3653.64,1120.8
08-17-10,3652.57,1136.94
08-16-10,3614.34,1135.68
08-13-10,3597.15,1157.44
08-12-10,3599.4,1171.67
08-11-10,3624.46,1155.79
08-10-10,3730.43,1159.73
08-09-10,3789.58,1110.8800000000001
08-06-10,3771.02,1128.1500000000001
08-05-10,3763.23,1165.9000000000001
08-04-10,3755.67,1173.5999999999999
08-03-10,3780.02,1202.26
08-02-10,3757.37,1186.69
07-30-10,3659.47,1206.78
07-29-10,3682.68,1191.3599999999999
07-28-10,3673.15,1183.71
07-27-10,3657.55,1212.05
07-26-10,3645.29,1217.28
07-23-10,3606.53,1208.67
07-22-10,3588.04,1205.94
07-21-10,3525.5,1207.17
07-20-10,3513.49,1197.52
07-19-10,3526.44,1192.1300000000001
07-16-10,3550.54,1211.67
07-15-10,3598.5,1210.6500000000001
07-14-10,3601.98,1197.3
07-13-10,3575.73,1196.48
07-12-10,3517.05,1194.3699999999999
07-09-10,3519.31,1186.44
07-08-10,3501.33,1182.45
07-07-10,3449.59,1189.44
07-06-10,3423.98,1187.44
07-05-10,3327.1,1178.0999999999999
07-02-10,3345.38,1169.43
07-01-10,3326.91,1173.27
06-30-10,3349.86,1173.22
06-29-10,3359.9,1166.5899999999999
06-28-10,3472.03,1165.73
06-25-10,3444.74,1167.72
06-24-10,3472.69,1174.17
06-23-10,3498.59,1165.81
06-22-10,3547.76,1159.9000000000001
06-21-10,3587.49,1165.83
06-18-10,3539.92,1166.21
06-17-10,3529.31,1159.46
06-16-10,3522.92,1150.51
06-15-10,3502.43,1149.99
06-14-10,3474.83,1150.24
06-11-10,3401.24,1145.6099999999999
06-10-10,3383.89,1140.45
06-09-10,3324.37,1138.5
06-08-10,3273.99,1138.7
06-07-10,3282.23,1122.97
06-04-10,3355.49,1118.79
06-03-10,3429.58,1118.31
06-02-10,3370.99,1115.71
06-01-10,3395.54,1104.49
05-31-10,3399.03,1102.94
05-28-10,3401.95,1105.24
05-27-10,3386.63,1094.5999999999999
05-26-10,3297.9,1108.01
05-25-10,3249.15,1109.17
05-24-10,3349.2,1106.75
05-21-10,3364.5,1099.51
05-20-10,3351.95,1094.8699999999999
05-19-10,3415.7,1075.51
05-18-10,3498.78,1078.47
05-17-10,3472.91,1068.1300000000001
05-14-10,3525.71,1070.52
05-13-10,3638.21,1056.74
05-12-10,3631.74,1066.19
05-11-10,3595.58,1063.1099999999999
05-10-10,3637.08,1097.28
05-07-10,3447.78,1103.32
05-06-10,3553.67,1089.19
05-05-10,3638.19,1073.8699999999999
05-04-10,3695.01,1084.53
05-03-10,3797.29,1097.5
04-30-10,3820.64,1092.17
04-29-10,3816.46,1096.78
04-28-10,3774.96,1091.76
04-27-10,3850.47,1116.48
04-26-10,3925.66,1138.04
04-23-10,3887.88,1150.23
04-22-10,3873.12,1136.03
04-21-10,3924.34,1148.46
04-20-10,3935.99,1145.68
04-19-10,3901.2,1136.22
04-16-10,3945.58,1146.98
04-15-10,4007.77,1144.98
04-14-10,3994.5,1141.69
04-13-10,3952.38,1137.1400000000001
04-12-10,3976.04,1136.52
04-09-10,3943.87,1132.99
04-08-10,3893.14,1115.0999999999999
04-07-10,3918.2,1126.42
04-06-10,3925.97,1126.2
04-05-10,3927.11,1127.78
04-02-10,3929.11,1126.48
04-01-10,3925.2,1120.5899999999999
03-31-10,3878.47,1118.02
03-30-10,3870.1,1114.05
03-29-10,3867.77,1102.47
03-26-10,3837.39,1096.08
03-25-10,3829.01,1109.18
03-24-10,3811.5,1107.93
03-23-10,3857.42,1114.1099999999999
03-22-10,3837.56,1106.4100000000001
03-19-10,3839.81,1102.3499999999999
03-18-10,3857.46,1095.95
03-17-10,3891.18,1091.94
03-16-10,3855.76,1103.25
03-15-10,3810.78,1105.98
03-12-10,3845.19,1099.92
03-11-10,3815.11,1109.24
03-10-10,3814.44,1108.8599999999999
03-09-10,3791.01,1095.6300000000001
03-08-10,3801.13,1091.49
03-05-10,3774.06,1110.6300000000001
03-04-10,3729.85,1105.6500000000001
03-03-10,3752.3,1106.24
03-02-10,3701.81,1091.3800000000001
03-01-10,3654.16,1094.9000000000001
02-26-10,3643.9,1109.8
02-25-10,3589.5,1110.32
02-24-10,3640.81,1109.3
02-23-10,3643.12,1093.48
02-22-10,3670.84,1087.24
02-19-10,3632.36,1098.51
02-18-10,3668.05,1093.01
02-17-10,3658.22,1093.08
02-16-10,3616.62,1069.3
02-15-10,3567.65,1066.6300000000001
02-12-10,3566.51,1046.5
02-11-10,3563.96,1045.4100000000001
02-10-10,3555.11,1042.8800000000001
02-09-10,3543.95,1036.19
02-08-10,3533.02,1066.1099999999999
02-05-10,3522.14,1042.6300000000001
02-04-10,3599.85,1063.4100000000001
02-03-10,3696.67,1066.95
02-02-10,3714.65,1079.5999999999999
02-01-10,3660.71,1092.9100000000001
01-29-10,3647.55,1081.4000000000001
01-28-10,3668.86,1091.06
01-27-10,3701.94,1097.9100000000001
01-26-10,3737.84,1087.68
01-25-10,3757.96,1096.56
01-22-10,3779.19,1092.02
01-21-10,3807.81,1073.19
01-20-10,3852.94,1076.19
01-19-10,3934.17,1071.49
01-18-10,3947.54,1065.48
01-15-10,3931.32,1057.58
01-14-10,3969.88,1054.72
01-13-10,3938.06,1040.46
01-12-10,3954.45,1025.21
01-11-10,3969.33,1029.8499999999999
01-08-10,3918.55,1057.08
01-07-10,3895.83,1060.6099999999999
01-06-10,3913.31,1062.98
01-05-10,3912.37,1044.3800000000001
01-04-10,3901.59,1050.78
01-01-10,3826.94,1060.8699999999999
12-31-09,3826.94,1071.6600000000001
12-30-09,3808.49,1064.6600000000001
12-29-09,3851.18,1068.3
12-28-09,3835.46,1065.49
12-25-09,3808.56,1068.76
12-24-09,3812.4,1052.6300000000001
12-23-09,3794.14,1049.3399999999999
12-22-09,3758.79,1042.73
12-21-09,3749.04,1044.1400000000001
12-18-09,3711.36,1033.3699999999999
12-17-09,3740.2,1025.3900000000001
12-16-09,3827.45,1016.4
12-15-09,3782.76,1003.24
12-14-09,3808.29,994.75
12-11-09,3774.9,998.04
12-10-09,3777.53,1020.62
12-09-09,3766.11,1028.93
12-08-09,3794.25,1030.98
12-07-09,3845.83,1028.1199999999999
12-04-09,3860.45,1028
12-03-09,3889.31,1025.57
12-02-09,3880.02,1026.1300000000001
12-01-09,3869.1,1007.37
11-30-09,3766.89,996.46
11-27-09,3751.24,989.67
11-26-09,3755.5,979.73
11-25-09,3855.55,1004.09
11-24-09,3805.21,1012.73
11-23-09,3839.64,1005.81
11-20-09,3757.79,994.35
11-19-09,3785.49,1007.1
11-18-09,3861.31,1010.48
11-17-09,3844.26,997.08
11-16-09,3884.78,1002.72
11-13-09,3826.48,1005.65
11-12-09,3808.95,1002.63
11-11-09,3833.98,987.48
11-10-09,3815.71,986.75
11-09-09,3820.98,975.15
11-06-09,3734.57,979.62
11-05-09,3718,982.18
11-04-09,3699.45,979.26
11-03-09,3630.92,976.29
11-02-09,3674.11,954.07
10-30-09,3675.94,954.58
10-29-09,3718,951.13
10-28-09,3673.18,940.38
10-27-09,3746.58,940.74
10-26-09,3787.48,932.68
10-23-09,3832.39,905.84
10-22-09,3853.77,901.05
10-21-09,3889.65,879.13
10-20-09,3874.43,882.68
10-19-09,3881.16,879.56
10-16-09,3823.23,881.03
10-15-09,3861.33,898.72
10-14-09,3849.83,896.42
10-13-09,3780.11,923.33
10-12-09,3794.25,919.32
10-09-09,3770.6,927.23
10-08-09,3775.31,918.9
10-07-09,3709.61,920.26
10-06-09,3710.32,900.94
10-05-09,3615.91,895.1
10-02-09,3597.47,893.04
10-01-09,3665.1,921.23
09-30-09,3735.91,918.37
09-29-09,3715.96,910.71
09-28-09,3721.88,911.97
09-25-09,3704.34,923.72
09-24-09,3727.83,946.21
09-23-09,3788.98,944.89
09-22-09,3787.66,939.15
09-21-09,3731.37,942.43
09-18-09,3774.17,939.14
09-17-09,3800.17,940.09
09-16-09,3764.1,942.46
09-15-09,3699.24,931.76
09-14-09,3699.97,944.74
09-11-09,3726.33,942.87
09-10-09,3694.72,919.14
09-09-09,3675.16,906.83
09-08-09,3651.37,893.06
09-07-09,3597.13,910.33
09-04-09,3534.57,887
09-03-09,3506.2,888.33
09-02-09,3501.06,903.47
09-01-09,3538.49,908.13
08-31-09,3587.88,909.71
08-28-09,3613.32,882.88
08-27-09,3554.33,893.07
08-26-09,3568.45,883.92
08-25-09,3593.41,908.35
08-24-09,3581.87,909.24
08-21-09,3533.9,929.23
08-20-09,3482.54,907.39
08-19-09,3437.73,919.53
08-18-09,3423.76,903.8
08-17-09,3387.52,907.24
08-14-09,3496.06,877.52
08-13-09,3512.3,872.81
08-12-09,3456.13,873.64
08-11-09,3433.36,855.16
08-10-09,3460.73,857.51
08-07-09,3469.07,866.23
08-06-09,3486.26,851.92
08-05-09,3483.42,843.55
08-04-09,3504.42,850.08
08-03-09,3505.66,832.39
07-31-09,3423.79,869.6
07-30-09,3388.59,865.3
07-29-09,3328.5,852.06
07-28-09,3342.18,841.5
07-27-09,3359.17,858.73
07-24-09,3337.08,856.56
07-23-09,3330.97,825.16
07-22-09,3279.97,815.55
07-21-09,3275.41,835.48
07-20-09,3230.65,842.5
07-17-09,3182.01,834.38
07-16-09,3169,811.08
07-15-09,3143.27,797.87
07-14-09,3061.45,787.53
07-13-09,3008.51,815.94
07-10-09,2992.8,832.86
07-09-09,3014.15,813.88
07-08-09,2989.99,806.12
07-07-09,3041.03,822.92
07-06-09,3053.01,768.54
07-03-09,3095.37,784.04
07-02-09,3100.87,794.35
07-01-09,3174,778.12
06-30-09,3129.9,753.89
06-29-09,3148.5,756.55
06-26-09,3129.75,750.74
06-25-09,3087.33,721.36
06-24-09,3107.19,719.6
06-23-09,3046.48,676.53
06-22-09,3058.38,683.38
06-19-09,3128.94,682.55
06-18-09,3098.54,712.87
06-17-09,3083.71,696.33
06-16-09,3127.15,700.82
06-15-09,3141.96,735.09
06-12-09,3233.64,752.83
06-11-09,3252.07,764.9
06-10-09,3212.01,773.14
06-09-09,3171.16,743.33
06-08-09,3136.67,770.05
06-05-09,3177.49,778.94
06-04-09,3193.52,788.42
06-03-09,3208,789.17
06-02-09,3270.06,826.84
06-01-09,3240.3,835.19
05-29-09,3162.65,833.74
05-28-09,3107.24,827.16
05-27-09,3132.75,869.89
05-26-09,3116.81,868.6
05-25-09,3092.8,845.85
05-22-09,3083.81,832.23
05-21-09,3056.74,838.51
05-20-09,3107.64,825.44
05-19-09,3055.58,825.88
05-18-09,2978.84,845.14
05-15-09,2965.93,874.09
05-14-09,2934.46,845.71
05-13-09,2955.19,836.57
05-12-09,3012.22,831.95
05-11-09,3019.1,827.5
05-08-09,3019.29,840.24
05-07-09,2965.46,805.22
05-06-09,2929.5,850.12
05-05-09,2898.37,843.74
05-04-09,2879.79,842.62
05-01-09,2812.85,871.79
04-30-09,2807.59,870.26
04-29-09,2761.04,890.35
04-28-09,2695.53,909.73
04-27-09,2750.86,906.65
04-24-09,2759.7,934.7
04-23-09,2691.51,927.45
04-22-09,2673.51,931.8
04-21-09,2645.15,903.25
04-20-09,2655.01,890.64
04-17-09,2737.04,869.42
04-16-09,2715.38,872.8
04-15-09,2682.77,868.15
04-14-09,2704.57,863.16
04-13-09,2679.06,871.63
04-10-09,2657.45,887.88
04-09-09,2653.78,885.28
04-08-09,2590.6799999999998,904.42
04-07-09,2603.33,913.18
04-06-09,2636.99,868.57
04-03-09,2654.07,879.73
04-02-09,2667.75,873.59
04-01-09,2523.3200000000002,899.24
03-31-09,2486.88,888.67
03-30-09,2440.98,909.7
03-27-09,2551.27,876.07
03-26-09,2600.89,845.22
03-25-09,2581.0500000000002,870.74
03-24-09,2569.9699999999998,848.81
03-23-09,2555.9699999999998,816.21
03-20-09,2475.16,896.24
03-19-09,2508.2399999999998,887.68
03-18-09,2389.7199999999998,857.39
03-17-09,2375.71,851.81
03-16-09,2368.71,800.03
03-13-09,2303.5300000000002,752.44
03-12-09,2253.13,806.58
03-11-09,2254.69,859.12
03-10-09,2223.2600000000002,850.75
03-09-09,2131.83,873.29
03-06-09,2165.23,911.29
03-05-09,2186.56,852.3
03-04-09,2227.4,898.95
03-03-09,2173.8000000000002,919.21
03-02-09,2213.44,930.99
02-27-09,2333.14,904.88
02-26-09,2358.88,952.77
02-25-09,2321.58,1005.75
02-24-09,2320.37,966.3
02-23-09,2349.4499999999998,968.75
02-20-09,2359.96,954.09
02-19-09,2440.09,930.09
02-18-09,2418.54,940.51
02-17-09,2447.23,848.92
02-16-09,2542.25,876.77
02-13-09,2578.92,908.11
02-12-09,2557.3200000000002,896.78
02-11-09,2609.0500000000002,955.05
02-10-09,2636.49,985.4
02-09-09,2693.72,940.55
02-06-09,2659.58,946.43
02-05-09,2621.0700000000002,907.84
02-04-09,2633.31,998.01
02-03-09,2588.36,1003.35
02-02-09,2535.91,899.22
01-30-09,2595.9299999999998,909.92
01-29-09,2654.83,984.94
01-28-09,2693.9,996.23
01-27-09,2631.47,1056.8900000000001
01-26-09,2582.75,1099.23
01-23-09,2494.61,1114.28
01-22-09,2540.9,1161.06
01-21-09,2548.4499999999998,1166.3599999999999
01-20-09,2560.08,1106.3900000000001
01-19-09,2647.01,1213.01
01-16-09,2685.51,1209.18
01-15-09,2628.54,1185.8699999999999
01-14-09,2689.47,1188.22
01-13-09,2765.22,1207.0899999999999
01-12-09,2853.79,1255.08
01-09-09,2912.72,1206.51
01-08-09,2951.22,1156.3900000000001
01-07-09,2968.97,1213.5899999999999
01-06-09,2943.55,1192.7
01-05-09,2940.23,1251.7
01-02-09,2933.31,1249.05
01-01-09,2863.08,1232.04
12-31-08,2863.08,1224.51
12-30-08,2877.4,1267.79
12-29-08,2850.86,1242.31
12-26-08,2791.83,1236.83
12-25-08,2780.96,1274.98
12-24-08,2773.09,1277.58
12-23-08,2789.22,1282.83
12-22-08,2791.5,1300.68
12-19-08,2828.2,1281.6600000000001
12-18-08,2914.56,1271.51
12-17-08,2909.24,1266.8399999999999
12-16-08,2816.43,1292.2
12-15-08,2796.33,1277.72
12-12-08,2724.58,1274.54
12-11-08,2788.96,1266.69
12-10-08,2750.01,1278.5999999999999
12-09-08,2713.72,1298.2
12-08-08,2693.61,1292.93
12-05-08,2510.9299999999998,1285.83
12-04-08,2584.54,1289.5899999999999
12-03-08,2599.23,1305.32
12-02-08,2584.7199999999998,1296.32
12-01-08,2584.34,1266.07
11-28-08,2719.71,1289.19
11-27-08,2696.05,1284.8800000000001
11-26-08,2647.32,1249.01
11-25-08,2659.67,1260.31
11-24-08,2592.2600000000002,1267.3800000000001
11-21-08,2417,1284.26
11-20-08,2421.5700000000002,1263.2
11-19-08,2559.14,1234.3699999999999
11-18-08,2638.64,1257.76
11-17-08,2646.81,1252.54
11-14-08,2703.68,1282.19
11-13-08,2673.34,1277
11-12-08,2710.37,1260
11-11-08,2786.43,1260.68
11-10-08,2935.25,1260.32
11-07-08,2887,1245.3599999999999
11-06-08,2881.17,1214.9100000000001
11-05-08,3088.31,1228.3
11-04-08,3073.3,1239.49
11-03-08,2911.38,1253.3900000000001
10-31-08,2875.65,1244.69
10-30-08,2890.57,1273.7
10-29-08,2795.24,1252.31
10-28-08,2572.88,1262.9000000000001
10-27-08,2494.9499999999998,1261.52
10-24-08,2637.64,1284.9100000000001
10-23-08,2782.23,1280
10-22-08,2806.79,1278.3800000000001
10-21-08,3007.94,1283.1500000000001
10-20-08,3021.38,1321.97
10-17-08,2922.58,1314.29
10-16-08,2824.06,1318
10-15-08,3025.14,1317.93
10-14-08,3187.03,1342.83
10-13-08,3007.03,1337.81
10-10-08,2801.03,1350.93
10-09-08,3060.69,1360.14
10-08-08,3110.61,1360.03
10-07-08,3297.68,1339.87
10-06-08,3312,1335.49
10-03-08,3582.02,1358.44
10-02-08,3550.18,1361.76
10-01-08,3662.32,1360.68
09-30-08,3630.96,1404.05
09-29-08,3701.09,1377.2
09-26-08,3903.05,1377.65
09-25-08,3978.24,1385.67
09-24-08,3937.44,1400.38
09-23-08,3964.67,1398.26
09-22-08,3999.39,1390.84
09-19-08,3979.74,1385.35
09-18-08,3707.13,1375.93
09-17-08,3706.5,1394.35
09-16-08,3754.12,1390.71
09-15-08,3873.78,1413.4
09-12-08,3974.08,1426.63
09-11-08,3863.48,1425.35
09-10-08,3922.43,1423.57
09-09-08,3951.95,1408.66
09-08-08,4015.61,1403.04
09-05-08,3913.4,1403.58
09-04-08,4010.34,1388.28
09-03-08,4115.41,1397.68
09-02-08,4165.6400000000003,1392.57
09-01-08,4187.24,1418.26
08-29-08,4243.66,1407.49
08-28-08,4202.8900000000003,1413.9
08-27-08,4157.18,1409.34
08-26-08,4136.51,1385.59
08-25-08,4166.08,1390.94
08-22-08,4168.87,1396.37
08-21-08,4151.76,1397.84
08-20-08,4130.3500000000004,1388.82
08-19-08,4103.07,1379.93
08-18-08,4195.5,1375.94
08-15-08,4180.91,1388.17
08-14-08,4221.67,1390.33
08-13-08,4209.26,1365.56
08-12-08,4294.93,1364.71
08-11-08,4325.13,1334.43
08-08-08,4279.7700000000004,1328.32
08-07-08,4336.1000000000004,1332.83
08-06-08,4370.25,1360.55
08-05-08,4332.53,1354.49
08-04-08,4305.54,1365.54
08-01-08,4346.09,1372.54
07-31-08,4414.37,1370.4
07-30-08,4410.8100000000004,1369.31
07-29-08,4344.76,1367.53
07-28-08,4387.3,1370.18
07-25-08,4407.8599999999997,1322.7
07-24-08,4447.43,1315.22
07-23-08,4483.37,1325.76
07-22-08,4448.62,1341.13
07-21-08,4445.46,1352.99
07-18-08,4407.84,1349.88
07-17-08,4391.91,1329.51
07-16-08,4298.57,1298.42
07-15-08,4306.6499999999996,1330.74
07-14-08,4372.41,1276.5999999999999
07-11-08,4363.3900000000003,1288.1400000000001
07-10-08,4410.21,1315.48
07-09-08,4450.16,1308.77
07-08-08,4386.8900000000003,1320.65
07-07-08,4447.3999999999996,1273.3699999999999
07-04-08,4426.24,1293.3699999999999
07-03-08,4461.92,1304.3399999999999
07-02-08,4477.17,1333.7
07-01-08,4504.9799999999996,1326.75
06-30-08,4577.26,1331.34
06-27-08,4554.04,1330.63
06-26-08,4575.6899999999996,1367.68
06-25-08,4608.32,1380.02
06-24-08,4587,1381.29
06-23-08,4592.2700000000004,1371.8
06-20-08,4628.84,1353.11
06-19-08,4672.6099999999997,1342.53
06-18-08,4726.92,1360.03
06-17-08,4758.95,1348.78
06-16-08,4726.59,1349.99
06-13-08,4682.45,1348.86
06-12-08,4668.93,1367.21
06-11-08,4716.84,1348.86
06-10-08,4743.46,1339.13
06-09-08,4852.62,1331.29
06-06-08,4901.6400000000003,1336.91
06-05-08,4905.3599999999997,1326.45
06-04-08,4905.6000000000004,1336.64
06-03-08,4929.1400000000003,1380.82
06-02-08,4947.3900000000003,1395.42
05-30-08,4963.21,1378.55
05-29-08,4937.3999999999996,1355.81
05-28-08,4928.24,1362.3
05-27-08,4932.95,1353.97
05-26-08,4952.9399999999996,1330.61
05-23-08,4986.3999999999996,1352.07
05-22-08,5032.1899999999996,1338.6
05-21-08,5032.42,1310.5
05-20-08,5052.37,1325.19
05-19-08,5089.1499999999996,1333.25
05-16-08,5055.08,1373.2
05-15-08,4998.8599999999997,1380.95
05-14-08,4955.99,1416.25
05-13-08,4941.78,1401.02
05-12-08,4943.6499999999996,1420.33
05-09-08,4911.26,1409.13
05-08-08,4965.1899999999996,1390.19
05-07-08,4956.33,1416.18
05-06-08,4963.53,1411.63
05-05-08,4950.82,1447.16
05-02-08,4936.17,1447.16
05-01-08,4860.24,1468.36
04-30-08,4889.0200000000004,1478.49
04-29-08,4878.54,1476.37
04-28-08,4908.67,1497.66
04-25-08,4881.17,1496.45
04-24-08,4823.12,1484.46
04-23-08,4869.57,1460.12
04-22-08,4872.8999999999996,1453
